dt	s	region
2014-11-30T00:00:00Z	58.83609908869605	1
2014-12-31T00:00:00Z	58.87515282929514	1
2015-01-31T00:00:00Z	58.87836583974726	1
2015-02-28T00:00:00Z	58.89162604184056	1
2015-03-31T00:00:00Z	58.886081401134206	1
2015-04-30T00:00:00Z	58.8822728666308	1
2015-05-31T00:00:00Z	58.8798119826426	1
2015-06-30T00:00:00Z	58.87381869224762	1
2015-07-31T00:00:00Z	58.866214529789566	1
2015-08-31T00:00:00Z	58.85785150735699	1
2015-09-30T00:00:00Z	58.850452973681094	1
1973-10-31T00:00:00Z	202.6232841144896	2
1973-11-30T00:00:00Z	202.80642961688628	2
1973-12-31T00:00:00Z	203.0203254559426	2
1974-01-31T00:00:00Z	203.2595406012664	2
1974-02-28T00:00:00Z	203.42661343636044	2
1974-03-31T00:00:00Z	203.6157980431251	2
1974-04-30T00:00:00Z	203.75759575361636	2
1974-05-31T00:00:00Z	203.82473897499753	2
1974-06-30T00:00:00Z	203.84499488337198	2
1974-07-31T00:00:00Z	203.85550236803505	2
1974-08-31T00:00:00Z	203.8526108688907	2
1974-09-30T00:00:00Z	203.84864389603965	2
1974-10-31T00:00:00Z	203.88375487635287	2
1974-11-30T00:00:00Z	203.90062465739263	2
1974-12-31T00:00:00Z	203.9378953371185	2
1975-01-31T00:00:00Z	203.9661097277307	2
1975-02-28T00:00:00Z	204.120606472232	2
1975-03-31T00:00:00Z	204.27204334814272	2
1975-04-30T00:00:00Z	204.35706301946826	2
1975-05-31T00:00:00Z	204.42283515047887	2
1975-06-30T00:00:00Z	204.46339559544342	2
1975-07-31T00:00:00Z	204.477206974112	2
1975-08-31T00:00:00Z	204.48159062600544	2
1975-09-30T00:00:00Z	204.4736605847799	2
1975-10-31T00:00:00Z	204.51431031113745	2
1975-11-30T00:00:00Z	204.54181886286563	2
1975-12-31T00:00:00Z	204.57427557064042	2
1976-01-31T00:00:00Z	204.58774572578366	2
1976-02-29T00:00:00Z	204.6179282763548	2
1976-03-31T00:00:00Z	204.64424890371737	2
1976-04-30T00:00:00Z	204.69367208965244	2
1976-05-31T00:00:00Z	204.7052409243125	2
1976-06-30T00:00:00Z	204.70136839995806	2
1976-07-31T00:00:00Z	204.67336802745933	2
1976-08-31T00:00:00Z	204.65295123803477	2
1976-09-30T00:00:00Z	204.62389474698702	2
1976-10-31T00:00:00Z	204.6081561483849	2
1976-11-30T00:00:00Z	204.61092193268072	2
1976-12-31T00:00:00Z	204.61968014923804	2
1977-01-31T00:00:00Z	204.63785025147575	2
1977-02-28T00:00:00Z	204.6460097129606	2
1977-03-31T00:00:00Z	204.65599976875603	2
1977-04-30T00:00:00Z	204.69351130714347	2
1977-05-31T00:00:00Z	204.72908210171897	2
1977-06-30T00:00:00Z	204.70866556659033	2
1977-07-31T00:00:00Z	204.67954451937922	2
1977-08-31T00:00:00Z	204.64191061771575	2
1977-09-30T00:00:00Z	204.63350834789327	2
1977-10-31T00:00:00Z	204.63277274857006	2
1977-11-30T00:00:00Z	204.65849858269686	2
1977-12-31T00:00:00Z	204.7493014212109	2
1978-01-31T00:00:00Z	204.97000203481124	2
1978-02-28T00:00:00Z	205.13145027938785	2
1978-03-31T00:00:00Z	205.2892526590403	2
